"","GSM8093099_E2477-1_PrimeView_.CEL","GSM8093100_E2477-2_PrimeView_.CEL","GSM8093101_E2477-3_PrimeView_.CEL","GSM8093102_E2478-1_PrimeView_.CEL","GSM8093103_E2478-2_PrimeView_.CEL","GSM8093104_E2478-3_PrimeView_.CEL"
"MLXIPL",6.80717503102064,6.70997496663127,6.85397339686994,6.79019114366409,6.86344980827979,6.68514399503942
"DEFB103A /// DEFB103B",3.32927268844349,3.27298904159935,3.57129681323152,3.41704794985757,3.36179955276128,3.42438745806783
"FOXC2",6.09072151023944,6.0242767299914,5.92245158064814,5.95642406624218,6.1681076719113,5.91280158856577
"LHB",8.78883394592635,8.75342771232119,8.68638450512397,8.54799512484624,8.67544164144303,8.52368263133306
"RABGEF1",4.7626775041348,4.73509973552302,4.92218340486741,4.83504459564267,4.82071607695639,4.9365119235537
"RABGEF1",6.25472672262938,6.0176229397293,6.14607648972152,5.88560692296201,5.90892624766193,6.02063596976798
"HLA-C",4.97849467285608,4.55970956292857,4.99525085434135,5.29263315033407,5.14112761885988,5.00224539243105
"CGB /// CGB1 /// CGB2 /// CGB5 /// CGB7 /// CGB8",8.60950663295411,8.6626422970817,8.74915021968445,9.16507373029052,8.93600608278268,8.98197403654148
"CYP2C19",3.50429686283136,3.59166722846823,3.60741167932169,3.36994195079565,3.42115779664643,3.22890396493449
"MAGEA1",9.392007429178,9.27845011184401,9.34832589069498,8.9187204769379,8.89415865403123,8.97004345787962
"TTN",3.79219825797016,3.84115482070083,3.92707513551833,3.82407881652677,4.0204528987013,3.75334779501016
"KRTAP10-8",8.91276937402515,8.72037186685878,8.80687781517956,8.76027620268297,8.6867986721629,8.73704935507876
"FABP12",3.06024374517266,2.94304292190194,3.01724483661488,2.92203670565873,2.93326648056712,3.06761993945328
"NKX1-2",6.55514051274424,6.50057696048734,6.64205830970309,6.65576107664574,6.64557943878465,6.74655967480976
"LOC105371242 /// PPIAL4A /// PPIAL4C /// PPIAL4D /// PPIAL4E /// PPIAL4F /// PPIAL4G",3.04961400257278,3.02706328572151,3.04312309855455,2.98577084476818,3.2100421021363,3.0754189253671
"VSTM5",7.3597437236475,7.40658672223694,7.37317061850944,7.39823128196077,7.35100638019528,7.25575472608046
"VSTM5",5.79670227692993,6.02132520152964,5.90315769581467,5.89641431280631,5.89979621487753,5.909422800453
"CBWD1 /// CBWD3",7.99531702807751,8.16605247545326,7.93768542459906,8.49673954148284,8.5090612387848,8.20831352556458
"SPATA31D3",6.57254798472771,6.44117697936323,6.64227498928418,6.63926847361519,6.62082921539361,6.69382473313039
"SLC6A15",3.63490440818567,3.3711674764265,3.31015377510015,3.34515404164961,3.44186213053226,3.41190001430286
"ZNF735",4.43528842198385,4.39625664082736,4.25848880697433,4.48530195122284,4.29644865742063,4.54800894550692
"DSN1",10.6148658368755,10.7006793764756,10.7016299728978,9.1058744492688,9.15972467551133,9.11537692000417
"NXNL2",4.94058534076055,4.87463864423459,5.22713520906275,4.80671428030422,4.61220061797186,4.6582215860927
"NXNL2",5.76975385219337,5.91145791752204,6.07642084353342,5.87564811997336,5.9217564724551,5.93074539096635
"NXNL2",4.02843601320775,3.75986359103491,3.8314239117336,3.93783746493732,3.98541572842382,3.85993758804988
"OR6P1",4.25100657952282,4.14404177879294,4.2418071313721,4.20935608429657,3.87061680166715,3.82988838133089
"SP9",6.51142807402779,6.44901413664765,6.44569437143198,6.38294484725635,6.4282559323393,6.26212083553695
"GH1 /// GH2",7.0371972846991,6.7808227557394,6.66752969634147,6.79077403855921,6.83201882394386,6.71783810704397
"DCAF12L2",5.25008500978179,5.32185359069518,5.33575135545453,5.03066286540494,4.89385683043684,5.01744548404617
"TTN",3.91513683975905,3.57502438998991,3.63700450026908,3.87725635710311,3.59428174161213,3.71597408278711
"CT47A1 /// CT47A10 /// CT47A11 /// CT47A12 /// CT47A2 /// CT47A3 /// CT47A4 /// CT47A5 /// CT47A6 /// CT47A7 /// CT47A8 /// CT47A9 /// CT47B1",3.44755576546127,3.29106760189246,3.25579308097561,3.3114135771219,3.34199535792247,3.37726987883932
"MROH9",3.577468811522,3.74152692415469,3.87080119375556,3.66886064749345,3.5095398138655,3.45637058743996
"BRI3",6.08964237677756,5.89777801992216,5.99428648453307,6.80611808381613,6.66883698021378,6.83847109057348
"MUC16",4.50260828353113,4.47284284018438,4.41518359954548,4.32368224636202,4.41238658749257,4.43957021531995
"GSTP1",12.1218551725049,12.1603173870951,12.1323360580018,11.6621614229354,11.6781043327205,11.7023488084759
"ADAMTS15",5.28138089167131,5.04865725869839,5.31979565736304,5.31920227372196,5.16874716396623,5.09630420365508
"EBI3",5.99023938020452,5.99016006853268,5.87675312973745,6.63192550069192,6.53191632611251,6.70855526964153
"HBB",4.15168747395964,3.91734126500002,4.08001893143536,3.97040834919473,4.12947670761604,4.15168747395964
"HBB",6.84096427545331,6.73469697412175,6.7778803238794,6.72771455998883,6.66428029216536,6.63532915825637
"COX7C",13.2628883502711,13.2956137346812,13.2923062528356,13.0665445039068,13.0797524967199,13.0952974996414
"COL1A1",5.01085026933953,5.06818247118063,5.15036863385234,5.03574772488648,5.2427649675,4.94247539706665
"COL1A1",5.36240657076435,5.35210333242317,5.54159362707856,5.62754299012777,5.65464396356197,5.69910444517844
"COL1A1",3.43633468957008,3.45262275325534,3.60648399859399,3.71323352959093,3.69008395496289,3.64543533880463
"COL1A2",3.63377744339261,3.63177963687586,3.38632235953629,3.66418728281873,3.68227658988895,3.68526036749805
"COL1A2",3.10811367987184,3.1145205431311,3.01863926496943,3.26185129090192,3.2179704897197,3.23997432467801
"COL1A2",4.17588636647641,4.31245580840563,4.29190805686674,4.33692476651486,4.07904909897554,4.14502892914669
"COL1A2",3.66218027861041,3.79661610105704,3.76164242455456,3.76881921035021,3.51975374203183,3.60049686946414
"RPS21",14.198662804844,14.2132884456258,14.1985155308075,14.1695190369738,14.1662624322046,14.1718139315437
"CST3",9.50721787628909,9.49675814434384,9.41250619422904,9.00595788925913,9.06281638251417,9.13057229319548
"TIMP1",11.6778453399997,11.6151951991933,11.6205797403559,12.0799184494526,12.1556862401176,12.1744034279985
"TIMP1",11.7518565596756,11.6968683230352,11.7046693566272,12.1554232342763,12.1833577774173,12.2555488985468
"ATP6V0E1",11.6286509171365,11.6990887232686,11.6461067945471,11.3614748676468,11.3362231850644,11.2446484242025
"ATP6V0E1",11.3423853526033,11.3850328965662,11.3436524107456,11.1279277989062,11.1053125286814,11.0603395814723
"A2M",4.18270656596896,4.04680543551095,4.18598616583028,4.14073423467695,4.16536814237272,4.1379904104809
"SPDEF",7.47732007082743,7.36637190941443,7.38006630701766,7.45820645260543,7.26837077424513,7.35954501081297
"SPDEF",6.23377422668347,6.16295583696661,6.33224000673559,6.32106446064603,6.15553905407208,6.26479758205111
"SEPT2",10.6280980624571,10.6164142712173,10.5668520324087,9.84776462177327,9.86443763471036,9.84677784672537
"SEPT2",12.0882247498381,12.0242934769688,12.0257044349978,11.1850026353174,11.2528864194301,11.1773135149754
"SERPING1",3.16048218429485,3.45622237252273,3.34171565673103,3.38687141538691,3.34965424240435,3.30143919865319
"NDUFA4",12.4260256588791,12.3809500402445,12.3787691976858,12.5033155210117,12.5209614482054,12.5446496382504
"LGALS3BP",11.258581827698,11.1970454268804,11.1907620931514,9.9053665631017,9.90018133500926,9.95422831824449
"UBA1",10.6000537828158,10.6571453214914,10.5836791457165,10.9242804026397,10.9477753568286,10.9693554996692
"MDH1",11.6483571525099,11.7047072644408,11.6623178954024,11.1192458571249,11.1724180277674,11.1240903560381
"TRIM28",9.96448190349522,9.91671418902471,9.90061640626928,9.53989765098549,9.57576381204162,9.56412086225691
"CALR",8.16156524091011,8.05676543887069,8.16309496756509,7.30182029171297,7.26151114106858,7.39038850109133
"CALR",7.81992910749672,7.80863044864126,7.66499774437611,6.97853654510781,7.06323532312059,7.42577425982389
"RPS11",13.2428580119486,13.2272171562881,13.2005190059091,13.2579640025252,13.3043019357703,13.260040770196
"COX4I1",12.4812171301184,12.5042718116826,12.4499466013893,12.4175815103447,12.4351802799978,12.4033338451534
"TG",5.27684793915706,5.15625661060963,5.02457357284091,5.21732229647432,5.18944401275272,5.43984912515016
"LAPTM4B",11.8316181744218,11.7831437530458,11.8422225228728,11.1412916402763,11.117760244303,11.1608565569361
"LAPTM4B",12.2763408198223,12.3504579371996,12.29479842587,11.4517068605029,11.5123268509191,11.4496914590337
"LAPTM4B",11.7983212886625,11.7491418310559,11.7614620759576,10.8312491440821,10.9132053588811,10.8520456129104
"PLD3",7.05064942566684,7.02708548496461,7.05422582759149,6.72906476689798,6.51596854815093,6.81113552423645
"PHB2",12.0483657874767,12.075597763914,12.0113982737062,11.9342518789165,11.9940684800061,11.9195018216355
"PHB2",12.0540227281775,12.0548885773059,11.991869268006,11.9349661116711,11.9741802345466,11.953693331632
"C4orf46 /// TOMM7",12.5069613027645,12.5164607439627,12.4825386842312,12.7469376582861,12.7932097922703,12.7791018491451
"REG1A",4.95744700051911,4.97354492027904,5.00282450544681,5.00641248364221,5.03747242729182,4.71585502344603
"CDKN1A",8.02395081255379,8.03848720324814,8.03774154408234,9.12283305928708,9.19422852944012,9.16894659384574
"CDKN1A",8.9114185245532,8.99475989517084,8.96205136269736,10.0395876588892,10.1394449047188,10.1965737277081
"FKBP1A",10.8575533863772,10.783359025338,10.7995442609265,10.5894877344962,10.5845979142303,10.6484551151545
"FKBP1A",10.6727507397201,10.5916565396261,10.6582194821585,10.2368028750431,10.1882050861667,10.1847360777312
"MTCH1",11.6355679099973,11.6654711866497,11.574644860819,11.6247843476823,11.6793059842242,11.6169479534954
"MTCH1",11.436646446363,11.434745866715,11.4186187933462,11.4592770613747,11.5026260446433,11.5274053825933
"C3",10.4364370464542,10.3796529285846,10.3209859833868,9.82256412597035,9.92175030129092,9.87984643886849
"CD81",10.7955270751998,10.737370064991,10.7711963772777,9.41985930923503,9.46569941457378,9.55849457794547
"BLOC1S5-TXNDC5 /// TXNDC5",11.7297629568723,11.7324143426524,11.6668860232636,10.628346679853,10.6703932764133,10.6183720014581
"BLOC1S5-TXNDC5 /// TXNDC5",10.9960404642836,10.9690882241497,10.8897830473754,9.85512206772626,9.9405331474721,9.90785053958648
"MAGED2",9.62995885924807,9.59041133483477,9.58949119930299,8.51990007594459,8.57840708774049,8.65710395349403
"APEX1",11.6143413962685,11.5895145010691,11.5874738846969,11.1293604279758,11.2026340338969,11.230783709921
"SLC25A5",13.7406352294851,13.7454341293524,13.7067524667166,13.2491802685581,13.286768544162,13.2969131996196
"SLC25A5",13.584777886114,13.5880853194029,13.5604258423144,13.0737930943941,13.110950822476,13.1249134393313
"ILF2",12.506383887085,12.5456544709856,12.4955139379073,12.3367978304968,12.3458726799227,12.3170445188584
"ILF2",12.0015322821177,11.9657412983019,12.0001236575238,11.8479698196905,11.8545604428221,11.8725748023831
"COL6A1",6.64316509864318,6.65383694477512,6.53499808158231,6.41140553742534,6.41519919571114,6.34548956598422
"COL6A1",8.80429753333916,8.86526731092244,8.84423383074712,7.84206670590633,7.97355412460748,8.00290875412188
"COL6A1",9.52942201791608,9.53801133504207,9.59403988278929,8.70694949619526,8.71927582320483,8.75955481295511
"COL6A1",7.72028689244621,7.6136508769723,7.40259723559963,7.15018448697234,6.92758978598555,6.71929356488531
"PSMB4",11.7410774950327,11.6974908937875,11.6855841691397,11.3097333265944,11.3246693007424,11.3174620711344
"PSMB4",11.8456493279396,11.822061018057,11.8107444318341,11.4059491712006,11.4724240362298,11.4566192781612
"PRDX2",11.0598076852437,11.05856211438,11.0216458788585,10.6445189347742,10.6366367207897,10.7397624675183
"PRDX2",10.8552189861067,10.8342639262244,10.8219714832456,10.4144883258783,10.4537711383164,10.5123346624218
"EPAS1",9.55250141836157,9.71106788136574,9.54128549532455,10.2566140403735,10.2805456369002,10.3217358185225
"EPAS1",6.42920064832426,6.49642148287713,6.40075944279434,6.78080879359948,6.80456634717509,6.73811402295845
"TSC22D1",10.6051433020571,10.6617781599731,10.6353716751759,12.9463444750667,12.8809847975975,12.813087883148
"COL3A1",3.04749738957767,2.93378983732075,3.04100648555944,2.9498815338861,2.73811622629311,2.90985113810127
"COL3A1",3.23063259605193,3.24784393869508,3.35430655432696,3.55050579924393,3.36440985643108,3.56554959505082
"DDB1",10.5346042860419,10.4639156934697,10.5033834162517,10.2877217794986,10.2508337478216,10.257130222292
"SKP1 /// SKP1P2",11.3453326464794,11.3725131745235,11.3379673443794,11.0917489217052,11.1145768895363,11.0268825595456
"SKP1",10.9269433183286,10.9239467537596,10.8790136432242,10.5646506501949,10.6204995316468,10.482631673631
"LY6E",7.48476116284842,7.4492628855706,7.51387900163741,6.55091264093663,6.70466854853693,6.88531525548253
"CCT2",12.0570501939932,12.0642458534765,12.0618748900862,12.1044152376296,12.165198024671,12.1599875974673
"CCT2",12.1339418045403,12.1468394279351,12.122569874439,12.2326672676296,12.2092864556142,12.2467987135894
"BCAP31",11.8936506208816,11.8329520953869,11.9036069471991,11.3727092156436,11.3346545773177,11.4669923029732
"BCAP31",11.9416395735972,11.8971233666543,11.9043722384995,11.3265999388878,11.3582929572395,11.3861149634859
"BCAP31",11.7903289899615,11.710687822581,11.8055560451971,11.2421204277421,11.1874836124002,11.2873774859685
"FLNA",11.4803452974947,11.4528171610192,11.4618767522202,11.4004706670035,11.3721134744898,11.4253283992538
"SNU13",11.3049283488342,11.2806354297484,11.2725403933092,11.2926212275741,11.3761687121618,11.3227900759673
"SNU13",10.4791576863722,10.4007077695061,10.4354467477692,10.0472293800995,10.1004903367738,10.1158451009277
"ARF4",11.9197204877383,11.9063634453756,11.9556930480186,12.3492894925523,12.31632862742,12.3215858205391
"ARF4",11.6688642182862,11.6916069908391,11.6543436595911,11.8103664212025,11.7917995816865,11.7782371594565
"AKR1B1",12.4992476503898,12.4849218513786,12.4998085064235,11.9385205957355,11.9212262680921,11.9634216838863
"TMBIM1",9.3003505198913,9.39117967770432,9.29161765285352,9.50799825759082,9.4447162405107,9.44281170369837
"TMBIM1",10.4915504714294,10.4101476033355,10.4957439590821,10.5590125707015,10.5684709606565,10.5992457574669
"RBBP7",10.8184786826813,10.8687523615023,10.8558137316461,10.02484444924,10.1522800561926,9.91973608476474
"PDIA6",11.4697082603285,11.3448045986372,11.3937096378547,9.92906679222476,9.96739743408432,10.0030614668495
"TIMP3",6.74082111677353,6.60233758649976,6.58977665101789,4.37914194396318,4.0813521209954,4.01399495232402
"TIMP3",6.56889870980624,6.5325494778937,6.64327512069725,5.26624864649475,5.04915459292604,5.19689147280298
"TIMP3",7.39468315369958,7.14521922093631,7.40039447978811,5.85245897356112,5.74163531794687,5.78837546018605
"DAP",10.7045762681163,10.7318010261517,10.7108581209877,10.2382770652553,10.29515658091,10.4143586568219
"DAP",10.8214978735351,10.7269665232406,10.7255414494789,10.52757114239,10.5246679673968,10.5315513264262
"CTGF",9.76700162765661,9.73100594865905,9.67737053981939,10.4171885914832,10.5093291770732,10.4703806697643
"CTGF",9.59272201997058,9.55321733655859,9.57171242473424,10.3853486524901,10.3724463901115,10.3938827835535
"CTGF",10.3670613029541,10.3387073757529,10.3937818549537,11.1262850993562,10.9701088386229,10.9651806903172
"CPB1",4.29414973403193,4.071133159478,4.2469153018853,4.33824077651252,4.11939888158251,4.168690010125
"CPB1",3.31814338118372,3.21708204701209,3.14613282902843,3.44948774776579,3.17235957511239,3.18824475974373
"DNAJB1",9.94872126166299,9.93911647274476,9.93105628930882,8.54408505579538,8.52166286063603,8.57283451308656
"DNAJB1",10.0581373260705,10.1235923747854,10.1290010887117,8.85489473408445,8.7991459504215,8.9043843213746
"TALDO1",12.4468114097935,12.3861740411597,12.4029866707633,11.4354395102341,11.4278145363863,11.4984166649961
"ERGIC3",11.060783378847,11.0559645802073,11.0503590532791,10.7999784640668,10.8076055587765,10.8622934926609
"ERGIC3",11.1179683925868,11.1467410255376,11.0857395196587,10.7967821629478,10.8945208212364,10.890055075
"RPL10",5.48726827725458,5.63229926254325,5.74246041845464,5.29767795096049,5.23703754864897,5.35549881669426
"COL4A2",8.31997051698241,8.29657528508551,8.3119092249999,6.95458224472128,6.90678732015687,6.94780766895814
"COL4A2",10.3181747593385,10.2431722744665,10.2579206323201,8.59238340759233,8.52501245551227,8.65584017150457
"COL4A2",7.80919217029107,7.87133097751987,7.93324415548423,6.10203073641086,6.27833432046869,6.41274930610697
"KISS1",6.85944170735354,6.8119467748749,6.92057882022408,7.64882839245839,7.51148978346431,7.65973046073621
"KISS1",6.62943394970097,6.63430430145576,6.63430430145576,7.4039330169677,7.25554257811319,7.42972270308364
"SSR2",11.1224717852281,11.1445567922151,11.0918973832852,10.8739005057034,10.8851957492316,10.9614435703948
"SSR2",11.1232075355975,11.1001610541454,11.1010167303476,10.9089202566422,10.8922718588112,10.8937126424574
"COX8A",12.9824366677771,12.9554302027394,12.9732258818601,12.8908310610874,12.8930805001961,12.9346906216529
"COX8A",12.7590980016133,12.7436672944237,12.7541868450053,12.6628986331834,12.6682276812398,12.6964290033151
"DHCR24",11.0784638793306,11.0883308538702,11.1042275421763,9.43035241401002,9.36954033024072,9.41946696231464
"LYZ",3.44427623707581,3.39180046485035,3.34308301281863,3.37246532638865,3.31850694399893,3.31507640050609
"LYZ",3.26624719805459,3.21629596315433,3.23109038807584,3.14288924525253,3.22599783452835,3.29041556136722
"IGFBP4",5.71456308511117,5.93880712504193,5.84608325131043,5.26685075532655,5.03607945552387,5.0982731226939
"IGFBP4",8.00836079336084,8.03943762758144,8.04628743358178,7.62239720537354,7.86815131859621,7.54710894228942
"IGFBP4",8.04971461634855,8.04939943288748,7.8428869159566,7.30227957427963,7.28124569650306,7.26477512777023
"ARHGDIB",8.0228055084345,8.07649023337592,7.97664298363411,8.23891041351092,8.34042329528564,8.3967004153639
"ARHGDIB",9.49264058092343,9.47829860220221,9.50512480951009,9.63873473502482,9.64894571005003,9.71094659500682
"TUFM",11.2337842632766,11.2269853687536,11.2048921097797,10.7332797666348,10.7640024855436,10.7584244705839
"TXN",13.5008465213517,13.5103717459496,13.5650286553133,13.3770738107726,13.3029939932974,13.309542761837
"TXN",13.136290946325,13.185460727624,13.1424619528592,12.7572758453892,12.8100671932541,12.7924806544523
"SRPR",8.03437543086146,7.96706081470122,7.96706081470122,7.98944103678001,7.9202586253392,7.94529893064696
"SRPR",9.78596475218466,9.68563652295139,9.76949339691503,9.95831103645796,9.99482320998269,9.94013556997868
"SRPR",9.35686595638068,9.38378093480594,9.39540921346387,9.44643503980569,9.55505877750465,9.53401684094046
"DDX17",8.3504729853403,8.33891255054284,8.34163136226769,8.05485975542237,8.06877770061526,8.19867917281082
"DDX17",7.51365843649528,7.50985121311215,7.45326722588949,7.6256900392263,7.66228506208329,7.7352857996314
"DDX17",12.4774428542773,12.4496815367494,12.4825191332764,11.8392795271012,11.8125693167284,11.8102635453772
"TFRC",12.0152080315459,11.9909500591785,12.056456497077,11.7056882641726,11.738862919168,11.7159109033324
"TFRC",9.08805576233007,9.07416338320865,8.97617314020506,8.86628007886392,8.87083513279181,8.86891582264303
"GABARAP",11.6124723734184,11.6161376385546,11.6417291007696,11.4043613000553,11.4428551696138,11.5080353632484
"GABARAP",10.9912114686953,10.9738650578727,11.0149914579603,10.7038470224242,10.7856812222466,10.7884893265384
"SST",3.59166722846823,3.57150949475294,3.67880201710401,3.67956086435772,3.53556728490105,3.85855834120049
"MCL1",11.2144486076299,11.293304635112,11.2781306397217,11.4319347742275,11.3656062239598,11.3210739517852
"MCL1",11.9300623996111,11.8869001379068,11.9111867707291,12.1353398514845,12.1423577331521,12.1891245991004
"MCL1",10.117195328149,10.0485635496901,10.0731848476369,11.7773589795039,11.8296819038421,11.7771391817085
"MCL1",9.64282547411288,9.62078563221963,9.65733266628235,9.7394941844334,9.49623350319423,9.65733972107838
"MCL1",7.91056261594988,8.20043580493959,8.0067267266903,9.39630169123254,9.59001076948183,9.63035867421261
"MCL1",10.1637248792396,10.1798495262126,10.1836860679949,11.6021924361057,11.5863221223516,11.4010304004786
"PGRMC1",11.6953524736548,11.674364346002,11.6626652180867,11.2808757101446,11.3194898681344,11.3322283900544
"PGRMC1",9.97697280573568,9.98316288945128,9.88928899969454,9.44131034765811,9.43428014471609,9.46407793939523
